Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
396.3431,7.0818834,124.97329,0,2014-09-06 05:12:02.080,2014,9,6
395.47183,7.170386,124.97145,0,2014-09-06 05:12:02.310,2014,9,6
396.58347,7.160629,124.97136,0,2014-09-06 05:12:02.320,2014,9,6
397.12955,7.150828,124.97118,0,2014-09-06 05:12:02.330,2014,9,6
396.18518,7.141016,124.970924,0,2014-09-06 05:12:02.340,2014,9,6
397.0327,7.1020374,124.969055,0,2014-09-06 05:12:02.380,2014,9,6
396.14978,7.1611714,124.96665,0,2014-09-06 05:12:02.740,2014,9,6
395.5548,7.1514463,124.96632,0,2014-09-06 05:12:02.750,2014,9,6
395.93253,7.181316,124.962395,0,2014-09-06 05:12:03.040,2014,9,6
396.56198,7.1715894,124.962074,0,2014-09-06 05:12:03.050,2014,9,6
395.82523,7.161835,124.96166,0,2014-09-06 05:12:03.060,2014,9,6
397.1683,7.230834,124.95859,0,2014-09-06 05:12:03.310,2014,9,6
395.58304,7.2210727,124.95852,0,2014-09-06 05:12:03.320,2014,9,6
397.19983,7.2014503,124.958145,0,2014-09-06 05:12:03.340,2014,9,6
396.4451,7.1917233,124.95783,0,2014-09-06 05:12:03.350,2014,9,6
397.53937,7.1819696,124.957436,0,2014-09-06 05:12:03.360,2014,9,6
396.28708,7.1722207,124.956955,0,2014-09-06 05:12:03.370,2014,9,6
396.78165,7.162464,124.9564,0,2014-09-06 05:12:03.380,2014,9,6
397.18335,7.2412066,124.954254,0,2014-09-06 05:12:03.720,2014,9,6
397.07443,7.2314014,124.95412,0,2014-09-06 05:12:03.730,2014,9,6
397.53253,7.221585,124.953896,0,2014-09-06 05:12:03.740,2014,9,6
398.23077,7.2118583,124.95359,0,2014-09-06 05:12:03.750,2014,9,6
397.49152,7.1923513,124.952736,0,2014-09-06 05:12:03.770,2014,9,6
396.68665,7.2417374,124.94967,0,2014-09-06 05:12:04.040,2014,9,6
398.52924,7.2320137,124.94938,0,2014-09-06 05:12:04.050,2014,9,6
397.3883,7.2125125,124.948555,0,2014-09-06 05:12:04.070,2014,9,6
397.3619,7.2027564,124.94802,0,2014-09-06 05:12:04.080,2014,9,6
395.8571,7.2912807,124.945816,0,2014-09-06 05:12:04.310,2014,9,6
395.0486,7.281523,124.945786,0,2014-09-06 05:12:04.320,2014,9,6
396.98633,7.232683,124.94438,0,2014-09-06 05:12:04.370,2014,9,6
396.24515,7.2229266,124.94386,0,2014-09-06 05:12:04.380,2014,9,6
396.5707,7.311451,124.94159,0,2014-09-06 05:12:04.710,2014,9,6
397.0522,7.301694,124.94157,0,2014-09-06 05:12:04.720,2014,9,6
397.188,7.291892,124.94147,0,2014-09-06 05:12:04.730,2014,9,6
396.5784,7.2820787,124.94128,0,2014-09-06 05:12:04.740,2014,9,6
395.13132,7.272355,124.941,0,2014-09-06 05:12:04.750,2014,9,6
396.22174,7.252854,124.940216,0,2014-09-06 05:12:04.770,2014,9,6
395.9907,7.2430973,124.9397,0,2014-09-06 05:12:04.780,2014,9,6
396.45557,7.3316097,124.93734,0,2014-09-06 05:12:05.010,2014,9,6
397.60205,7.3218493,124.937325,0,2014-09-06 05:12:05.020,2014,9,6
396.94754,7.3120446,124.937225,0,2014-09-06 05:12:05.030,2014,9,6
396.56732,7.3022275,124.937035,0,2014-09-06 05:12:05.040,2014,9,6
396.0785,7.292501,124.93677,0,2014-09-06 05:12:05.050,2014,9,6
397.10388,7.2729926,124.93598,0,2014-09-06 05:12:05.070,2014,9,6
396.6815,7.341977,124.93302,0,2014-09-06 05:12:05.320,2014,9,6
397.25143,7.3321724,124.93293,0,2014-09-06 05:12:05.330,2014,9,6
396.04947,7.322356,124.932755,0,2014-09-06 05:12:05.340,2014,9,6
396.38727,7.312629,124.932495,0,2014-09-06 05:12:05.350,2014,9,6
396.94745,7.2931213,124.93173,0,2014-09-06 05:12:05.370,2014,9,6
397.47876,7.283361,124.93123,0,2014-09-06 05:12:05.380,2014,9,6
396.85858,7.371865,124.92873,0,2014-09-06 05:12:05.710,2014,9,6
396.03183,7.342485,124.928474,0,2014-09-06 05:12:05.740,2014,9,6
395.27298,7.332758,124.92822,0,2014-09-06 05:12:05.750,2014,9,6
397.72028,7.31325,124.92748,0,2014-09-06 05:12:05.770,2014,9,6
396.70154,7.3034897,124.92699,0,2014-09-06 05:12:05.780,2014,9,6
398.02786,7.3822417,124.924416,0,2014-09-06 05:12:06.020,2014,9,6
396.80075,7.3724394,124.92434,0,2014-09-06 05:12:06.030,2014,9,6
396.09076,7.3626246,124.92418,0,2014-09-06 05:12:06.040,2014,9,6
396.0416,7.3529,124.923935,0,2014-09-06 05:12:06.050,2014,9,6
397.18607,7.333396,124.9232,0,2014-09-06 05:12:06.070,2014,9,6
397.0504,7.323637,124.922714,0,2014-09-06 05:12:06.080,2014,9,6
396.75674,7.382776,124.91986,0,2014-09-06 05:12:06.340,2014,9,6
396.3757,7.3730516,124.91963,0,2014-09-06 05:12:06.350,2014,9,6
397.4369,7.4029274,124.91555,0,2014-09-06 05:12:06.740,2014,9,6
396.6464,7.393203,124.91532,0,2014-09-06 05:12:06.750,2014,9,6
396.2997,7.3736987,124.91463,0,2014-09-06 05:12:06.770,2014,9,6
396.5703,7.4230833,124.91124,0,2014-09-06 05:12:07.040,2014,9,6
396.0291,7.4133596,124.911026,0,2014-09-06 05:12:07.050,2014,9,6
397.23544,7.393859,124.910355,0,2014-09-06 05:12:07.070,2014,9,6
396.86462,7.384099,124.9099,0,2014-09-06 05:12:07.080,2014,9,6
395.53024,7.4726124,124.90705,0,2014-09-06 05:12:07.310,2014,9,6
396.4695,7.4335203,124.90674,0,2014-09-06 05:12:07.350,2014,9,6
396.6837,7.4732165,124.90275,0,2014-09-06 05:12:07.730,2014,9,6
396.7765,7.5129294,124.89838,0,2014-09-06 05:12:08.010,2014,9,6
397.26965,7.5031743,124.89844,0,2014-09-06 05:12:08.020,2014,9,6
397.0471,7.493374,124.898415,0,2014-09-06 05:12:08.030,2014,9,6
396.03198,7.4835606,124.89831,0,2014-09-06 05:12:08.040,2014,9,6
396.17862,7.473837,124.89812,0,2014-09-06 05:12:08.050,2014,9,6
396.50885,7.5330815,124.89398,0,2014-09-06 05:12:08.310,2014,9,6
397.02094,7.5233264,124.89405,0,2014-09-06 05:12:08.320,2014,9,6
397.69153,7.5135264,124.89404,0,2014-09-06 05:12:08.330,2014,9,6
396.9772,7.5037136,124.89394,0,2014-09-06 05:12:08.340,2014,9,6
396.36304,7.49399,124.89376,0,2014-09-06 05:12:08.350,2014,9,6
396.13336,7.474487,124.89315,0,2014-09-06 05:12:08.370,2014,9,6
396.538,7.5532336,124.889595,0,2014-09-06 05:12:08.710,2014,9,6
397.38654,7.543479,124.88967,0,2014-09-06 05:12:08.720,2014,9,6
396.7024,7.533679,124.88966,0,2014-09-06 05:12:08.730,2014,9,6
396.49286,7.5238667,124.88958,0,2014-09-06 05:12:08.740,2014,9,6
396.20764,7.5141435,124.889404,0,2014-09-06 05:12:08.750,2014,9,6
397.2533,7.57338,124.885216,0,2014-09-06 05:12:09.010,2014,9,6
396.89246,7.563624,124.88531,0,2014-09-06 05:12:09.020,2014,9,6
397.1244,7.5538225,124.885315,0,2014-09-06 05:12:09.030,2014,9,6
396.4222,7.5440087,124.88524,0,2014-09-06 05:12:09.040,2014,9,6
396.2391,7.5342836,124.88508,0,2014-09-06 05:12:09.050,2014,9,6
396.77753,7.514777,124.884514,0,2014-09-06 05:12:09.070,2014,9,6
396.4889,7.56414,124.88092,0,2014-09-06 05:12:09.340,2014,9,6
396.7307,7.554415,124.880775,0,2014-09-06 05:12:09.350,2014,9,6
396.76404,7.534909,124.880226,0,2014-09-06 05:12:09.370,2014,9,6
396.2242,7.525148,124.87984,0,2014-09-06 05:12:09.380,2014,9,6
397.21576,7.5550404,124.875946,0,2014-09-06 05:12:09.770,2014,9,6
397.4108,7.54528,124.875565,0,2014-09-06 05:12:09.780,2014,9,6
397.0077,7.5654263,124.8712,0,2014-09-06 05:12:10.080,2014,9,6
397.97217,7.653923,124.86771,0,2014-09-06 05:12:10.310,2014,9,6
397.9786,7.6441703,124.86783,0,2014-09-06 05:12:10.320,2014,9,6
397.3304,7.674071,124.863266,0,2014-09-06 05:12:10.710,2014,9,6
398.2355,7.6643186,124.863396,0,2014-09-06 05:12:10.720,2014,9,6
398.07654,7.6545205,124.86344,0,2014-09-06 05:12:10.730,2014,9,6
396.8467,7.6648645,124.85902,0,2014-09-06 05:12:11.040,2014,9,6
400.17346,22.644442,121.498184,0,2014-09-06 05:16:19.040,2014,9,6
396.53467,22.656988,121.50007,0,2014-09-06 05:16:19.350,2014,9,6
398.19754,23.126488,121.38316,0,2014-09-06 05:16:27.040,2014,9,6
396.56146,23.118948,121.38999,0,2014-09-06 05:16:27.050,2014,9,6
396.55203,23.146614,121.37831,0,2014-09-06 05:16:27.340,2014,9,6
396.27582,23.139078,121.38515,0,2014-09-06 05:16:27.350,2014,9,6
397.72632,23.13147,121.39193,0,2014-09-06 05:16:27.360,2014,9,6
398.05258,23.123812,121.39862,0,2014-09-06 05:16:27.370,2014,9,6
396.5445,23.151606,121.38709,0,2014-09-06 05:16:27.760,2014,9,6
393.85666,23.24959,121.33779,0,2014-09-06 05:16:28.710,2014,9,6
395.87708,23.269722,121.33294,0,2014-09-06 05:16:29.010,2014,9,6
395.20435,23.262321,121.34005,0,2014-09-06 05:16:29.020,2014,9,6
396.27036,23.282469,121.33522,0,2014-09-06 05:16:29.320,2014,9,6
395.73544,23.274994,121.3423,0,2014-09-06 05:16:29.330,2014,9,6
393.85104,23.267462,121.34931,0,2014-09-06 05:16:29.340,2014,9,6
394.6819,23.280113,121.351395,0,2014-09-06 05:16:29.750,2014,9,6
394.2786,23.860186,121.22758,0,2014-09-06 05:16:39.780,2014,9,6
396.8796,23.895294,121.20889,0,2014-09-06 05:16:40.060,2014,9,6
396.36258,23.887794,121.21588,0,2014-09-06 05:16:40.070,2014,9,6
396.55557,23.907846,121.2111,0,2014-09-06 05:16:40.370,2014,9,6
394.93683,23.942827,121.192215,0,2014-09-06 05:16:40.750,2014,9,6
395.23676,23.935389,121.1993,0,2014-09-06 05:16:40.760,2014,9,6
395.29456,24.020674,121.18927,0,2014-09-06 05:16:42.380,2014,9,6
394.9581,24.04075,121.18448,0,2014-09-06 05:16:42.780,2014,9,6
394.7472,24.835823,120.952774,0,2014-09-06 05:16:55.010,2014,9,6
396.6806,24.854641,120.96606,0,2014-09-06 05:16:55.740,2014,9,6
395.4683,24.874718,120.961235,0,2014-09-06 05:16:56.040,2014,9,6
395.85608,24.867561,120.96871,0,2014-09-06 05:16:56.050,2014,9,6
395.24844,24.86033,120.97614,0,2014-09-06 05:16:56.060,2014,9,6
395.70587,24.880405,120.97134,0,2014-09-06 05:16:56.360,2014,9,6
396.11166,24.873125,120.97869,0,2014-09-06 05:16:56.370,2014,9,6
396.94583,27.162806,120.37382,0,2014-09-06 05:17:33.710,2014,9,6
397.44006,27.156305,120.38229,0,2014-09-06 05:17:33.720,2014,9,6
398.1806,27.14971,120.39075,0,2014-09-06 05:17:33.730,2014,9,6
396.67587,27.14305,120.39915,0,2014-09-06 05:17:33.740,2014,9,6
396.0751,27.18285,120.3687,0,2014-09-06 05:17:34.010,2014,9,6
396.73013,27.169746,120.38565,0,2014-09-06 05:17:34.030,2014,9,6
396.94724,27.222866,120.35855,0,2014-09-06 05:17:34.710,2014,9,6
397.02536,27.203089,120.40362,0,2014-09-06 05:17:35.070,2014,9,6
396.24597,27.196259,120.41171,0,2014-09-06 05:17:35.080,2014,9,6
396.18716,27.216341,120.4067,0,2014-09-06 05:17:35.380,2014,9,6
396.9064,27.236427,120.40167,0,2014-09-06 05:17:35.780,2014,9,6
396.43796,27.42328,120.30807,0,2014-09-06 05:17:38.010,2014,9,6
394.95236,27.443323,120.30303,0,2014-09-06 05:17:38.310,2014,9,6
396.2573,27.457285,120.326996,0,2014-09-06 05:17:39.050,2014,9,6
396.5596,27.463934,120.33854,0,2014-09-06 05:17:39.370,2014,9,6
396.80267,27.457155,120.346725,0,2014-09-06 05:17:39.380,2014,9,6
395.8712,27.47719,120.34169,0,2014-09-06 05:17:39.780,2014,9,6
395.25635,27.557512,120.301865,0,2014-09-06 05:17:40.750,2014,9,6
395.7723,27.623629,120.2575,0,2014-09-06 05:17:41.310,2014,9,6
396.20175,27.617222,120.266136,0,2014-09-06 05:17:41.320,2014,9,6
395.23068,27.590998,120.30011,0,2014-09-06 05:17:41.360,2014,9,6
396.40308,27.630772,120.26965,0,2014-09-06 05:17:41.730,2014,9,6
393.3359,27.743902,120.22697,0,2014-09-06 05:17:43.310,2014,9,6
395.94147,27.784025,120.21673,0,2014-09-06 05:17:44.010,2014,9,6
393.59262,27.77767,120.22541,0,2014-09-06 05:17:44.020,2014,9,6
395.4963,27.791294,120.229004,0,2014-09-06 05:17:44.330,2014,9,6
392.23248,41.390457,116.328094,0,2014-09-06 05:21:31.010,2014,9,6
395.77213,41.379402,116.36669,0,2014-09-06 05:21:31.040,2014,9,6
395.62457,41.375584,116.3794,0,2014-09-06 05:21:31.050,2014,9,6
395.23795,41.41041,116.3216,0,2014-09-06 05:21:31.310,2014,9,6
397.15784,41.40679,116.33449,0,2014-09-06 05:21:31.320,2014,9,6
395.68137,41.427547,116.38528,0,2014-09-06 05:21:32.070,2014,9,6
396.53345,41.423473,116.39778,0,2014-09-06 05:21:32.080,2014,9,6
393.88174,41.47014,116.30199,0,2014-09-06 05:21:32.310,2014,9,6
395.1641,41.466526,116.31487,0,2014-09-06 05:21:32.320,2014,9,6
394.61633,41.489975,116.29539,0,2014-09-06 05:21:32.710,2014,9,6
394.90854,41.482727,116.32115,0,2014-09-06 05:21:32.730,2014,9,6
394.41806,41.478947,116.33405,0,2014-09-06 05:21:32.740,2014,9,6
394.2462,41.475136,116.346794,0,2014-09-06 05:21:32.750,2014,9,6
394.47815,41.46726,116.37216,0,2014-09-06 05:21:32.770,2014,9,6
393.42462,41.463192,116.384674,0,2014-09-06 05:21:32.780,2014,9,6
395.20312,41.506214,116.30174,0,2014-09-06 05:21:33.020,2014,9,6
393.9883,41.498817,116.32754,0,2014-09-06 05:21:33.040,2014,9,6
393.96597,41.495014,116.3403,0,2014-09-06 05:21:33.050,2014,9,6
395.51093,41.491123,116.353035,0,2014-09-06 05:21:33.060,2014,9,6
393.92047,41.487152,116.36571,0,2014-09-06 05:21:33.070,2014,9,6
394.18884,41.48309,116.378235,0,2014-09-06 05:21:33.080,2014,9,6
393.14694,41.51491,116.33386,0,2014-09-06 05:21:33.350,2014,9,6
393.815,41.511024,116.34661,0,2014-09-06 05:21:33.360,2014,9,6
393.86118,41.54598,116.28884,0,2014-09-06 05:21:33.720,2014,9,6
393.6056,41.53481,116.32743,0,2014-09-06 05:21:33.750,2014,9,6
394.70767,41.530926,116.34018,0,2014-09-06 05:21:33.760,2014,9,6
395.1154,41.52696,116.35286,0,2014-09-06 05:21:33.770,2014,9,6
394.3033,41.55846,116.30818,0,2014-09-06 05:21:34.040,2014,9,6
394.22418,41.55466,116.32095,0,2014-09-06 05:21:34.050,2014,9,6
395.1787,41.550774,116.33371,0,2014-09-06 05:21:34.060,2014,9,6
395.28375,41.546806,116.34639,0,2014-09-06 05:21:34.070,2014,9,6
395.82834,41.54275,116.35892,0,2014-09-06 05:21:34.080,2014,9,6
394.95486,41.578278,116.30168,0,2014-09-06 05:21:34.340,2014,9,6
394.57755,41.574486,116.31446,0,2014-09-06 05:21:34.350,2014,9,6
394.5829,41.570602,116.32722,0,2014-09-06 05:21:34.360,2014,9,6
395.23178,41.566635,116.33991,0,2014-09-06 05:21:34.370,2014,9,6
394.2958,41.562584,116.35244,0,2014-09-06 05:21:34.380,2014,9,6
394.8287,41.60903,116.256424,0,2014-09-06 05:21:34.710,2014,9,6
396.37637,41.605446,116.26935,0,2014-09-06 05:21:34.720,2014,9,6
395.4595,41.60186,116.28223,0,2014-09-06 05:21:34.730,2014,9,6
394.15082,41.594307,116.30796,0,2014-09-06 05:21:34.750,2014,9,6
394.57892,41.590427,116.320724,0,2014-09-06 05:21:34.760,2014,9,6
394.3608,41.586468,116.33343,0,2014-09-06 05:21:34.770,2014,9,6
394.0133,41.582417,116.34596,0,2014-09-06 05:21:34.780,2014,9,6
395.95554,41.61026,116.31423,0,2014-09-06 05:21:35.060,2014,9,6
395.2122,41.606304,116.32693,0,2014-09-06 05:21:35.070,2014,9,6
395.06296,41.602257,116.33948,0,2014-09-06 05:21:35.080,2014,9,6
394.0356,41.668495,116.2368,0,2014-09-06 05:21:35.710,2014,9,6
395.27866,41.664913,116.249756,0,2014-09-06 05:21:35.720,2014,9,6
394.99823,41.67366,116.28197,0,2014-09-06 05:21:36.050,2014,9,6
393.65668,41.6698,116.29476,0,2014-09-06 05:21:36.060,2014,9,6
393.89017,41.665855,116.307495,0,2014-09-06 05:21:36.070,2014,9,6
394.75006,41.661823,116.320045,0,2014-09-06 05:21:36.080,2014,9,6
395.98508,41.697304,116.26271,0,2014-09-06 05:21:36.340,2014,9,6
394.926,41.693535,116.275536,0,2014-09-06 05:21:36.350,2014,9,6
394.3196,41.728054,116.217354,0,2014-09-06 05:21:36.710,2014,9,6
394.4394,41.724575,116.23025,0,2014-09-06 05:21:36.720,2014,9,6
394.7095,41.72091,116.24327,0,2014-09-06 05:21:36.730,2014,9,6
395.27472,41.717175,116.25626,0,2014-09-06 05:21:36.740,2014,9,6
395.9595,41.71341,116.2691,0,2014-09-06 05:21:36.750,2014,9,6
396.87997,41.709553,116.281906,0,2014-09-06 05:21:36.760,2014,9,6
396.60846,41.705616,116.29465,0,2014-09-06 05:21:36.770,2014,9,6
395.77316,41.70159,116.30722,0,2014-09-06 05:21:36.780,2014,9,6
393.8764,41.74791,116.2109,0,2014-09-06 05:21:37.010,2014,9,6
393.63565,41.74443,116.223816,0,2014-09-06 05:21:37.020,2014,9,6
394.1691,41.737034,116.24985,0,2014-09-06 05:21:37.040,2014,9,6
394.68896,41.73327,116.262695,0,2014-09-06 05:21:37.050,2014,9,6
394.8958,41.729416,116.27551,0,2014-09-06 05:21:37.060,2014,9,6
394.94485,41.725483,116.28827,0,2014-09-06 05:21:37.070,2014,9,6
395.53076,41.72146,116.30085,0,2014-09-06 05:21:37.080,2014,9,6
393.59277,41.767754,116.2045,0,2014-09-06 05:21:37.310,2014,9,6
393.828,41.764275,116.217415,0,2014-09-06 05:21:37.320,2014,9,6
393.35083,41.760616,116.23045,0,2014-09-06 05:21:37.330,2014,9,6
393.68936,41.753124,116.25632,0,2014-09-06 05:21:37.350,2014,9,6
394.59442,41.749275,116.26914,0,2014-09-06 05:21:37.360,2014,9,6
394.45343,41.745342,116.2819,0,2014-09-06 05:21:37.370,2014,9,6
394.67108,41.74132,116.29449,0,2014-09-06 05:21:37.380,2014,9,6
394.16208,41.780464,116.22406,0,2014-09-06 05:21:37.730,2014,9,6
393.7699,41.77298,116.24993,0,2014-09-06 05:21:37.750,2014,9,6
393.00146,41.765205,116.275536,0,2014-09-06 05:21:37.770,2014,9,6
393.66916,41.792835,116.24353,0,2014-09-06 05:21:38.050,2014,9,6
393.81586,41.785065,116.269135,0,2014-09-06 05:21:38.070,2014,9,6
394.66586,41.78105,116.28173,0,2014-09-06 05:21:38.080,2014,9,6
393.32886,41.81269,116.23711,0,2014-09-06 05:21:38.350,2014,9,6
393.80377,41.80885,116.24995,0,2014-09-06 05:21:38.360,2014,9,6
393.4744,41.804928,116.26272,0,2014-09-06 05:21:38.370,2014,9,6
394.5749,41.80092,116.27532,0,2014-09-06 05:21:38.380,2014,9,6
392.89334,41.832546,116.230675,0,2014-09-06 05:21:38.750,2014,9,6
394.01297,41.82871,116.24352,0,2014-09-06 05:21:38.760,2014,9,6
393.71844,41.82479,116.25631,0,2014-09-06 05:21:38.770,2014,9,6
394.4366,41.820786,116.26892,0,2014-09-06 05:21:38.780,2014,9,6
393.81622,41.86695,116.172325,0,2014-09-06 05:21:39.010,2014,9,6
393.72772,41.85242,116.22423,0,2014-09-06 05:21:39.050,2014,9,6
393.54575,41.84859,116.23708,0,2014-09-06 05:21:39.060,2014,9,6
393.38852,41.840675,116.26249,0,2014-09-06 05:21:39.080,2014,9,6
393.69055,41.886837,116.165825,0,2014-09-06 05:21:39.310,2014,9,6
393.51578,41.88339,116.17877,0,2014-09-06 05:21:39.320,2014,9,6
393.36612,41.879753,116.19185,0,2014-09-06 05:21:39.330,2014,9,6
393.97952,41.876045,116.20489,0,2014-09-06 05:21:39.340,2014,9,6
393.211,41.872307,116.21777,0,2014-09-06 05:21:39.350,2014,9,6
394.13312,41.86848,116.23064,0,2014-09-06 05:21:39.360,2014,9,6
393.6299,41.864574,116.24342,0,2014-09-06 05:21:39.370,2014,9,6
393.86682,41.860577,116.25605,0,2014-09-06 05:21:39.380,2014,9,6
393.1173,41.906715,116.15933,0,2014-09-06 05:21:39.710,2014,9,6
393.19745,41.903267,116.172295,0,2014-09-06 05:21:39.720,2014,9,6
393.45465,41.926598,116.15284,0,2014-09-06 05:21:40.010,2014,9,6
393.7944,41.92315,116.16581,0,2014-09-06 05:21:40.020,2014,9,6
393.17258,41.919525,116.1789,0,2014-09-06 05:21:40.030,2014,9,6
393.25308,41.915825,116.191956,0,2014-09-06 05:21:40.040,2014,9,6
393.5706,41.90828,116.21773,0,2014-09-06 05:21:40.060,2014,9,6
394.18048,41.94649,116.14636,0,2014-09-06 05:21:40.310,2014,9,6
393.3212,41.94305,116.15933,0,2014-09-06 05:21:40.320,2014,9,6
393.00485,41.93943,116.172424,0,2014-09-06 05:21:40.330,2014,9,6
392.6901,41.935734,116.185486,0,2014-09-06 05:21:40.340,2014,9,6
392.55862,41.932007,116.19839,0,2014-09-06 05:21:40.350,2014,9,6
392.67654,41.928192,116.21127,0,2014-09-06 05:21:40.360,2014,9,6
393.5703,41.95933,116.16595,0,2014-09-06 05:21:40.730,2014,9,6
392.95383,41.95564,116.179016,0,2014-09-06 05:21:40.740,2014,9,6
392.7417,41.951916,116.191925,0,2014-09-06 05:21:40.750,2014,9,6
392.59454,41.94421,116.217636,0,2014-09-06 05:21:40.770,2014,9,6
393.27682,41.986267,116.133354,0,2014-09-06 05:21:41.010,2014,9,6
393.96515,41.982815,116.14635,0,2014-09-06 05:21:41.020,2014,9,6
393.83633,41.979195,116.15945,0,2014-09-06 05:21:41.030,2014,9,6
393.75467,41.9755,116.172516,0,2014-09-06 05:21:41.040,2014,9,6
393.33945,41.971767,116.18543,0,2014-09-06 05:21:41.050,2014,9,6
392.48636,41.967953,116.19832,0,2014-09-06 05:21:41.060,2014,9,6
393.69943,41.964054,116.21114,0,2014-09-06 05:21:41.070,2014,9,6
394.3518,41.960068,116.22379,0,2014-09-06 05:21:41.080,2014,9,6
393.50922,41.995308,116.16599,0,2014-09-06 05:21:41.340,2014,9,6
392.90704,41.98777,116.19181,0,2014-09-06 05:21:41.360,2014,9,6
392.66403,41.983875,116.204636,0,2014-09-06 05:21:41.370,2014,9,6
392.78137,41.979893,116.2173,0,2014-09-06 05:21:41.380,2014,9,6
393.43906,42.042267,116.12669,0,2014-09-06 05:21:42.020,2014,9,6
393.48395,42.038666,116.13981,0,2014-09-06 05:21:42.030,2014,9,6
393.8085,42.058598,116.13318,0,2014-09-06 05:21:42.330,2014,9,6
392.78467,42.051224,116.1592,0,2014-09-06 05:21:42.350,2014,9,6
393.6662,42.04743,116.17211,0,2014-09-06 05:21:42.360,2014,9,6
393.22726,42.043556,116.18495,0,2014-09-06 05:21:42.370,2014,9,6
392.9948,42.039593,116.19763,0,2014-09-06 05:21:42.380,2014,9,6
393.72867,42.105556,116.09362,0,2014-09-06 05:21:43.010,2014,9,6
393.94012,42.111023,116.139114,0,2014-09-06 05:21:43.350,2014,9,6
393.55576,42.099422,116.17767,0,2014-09-06 05:21:43.380,2014,9,6
394.0774,42.145386,116.08004,0,2014-09-06 05:21:43.710,2014,9,6
394.25504,42.141884,116.09317,0,2014-09-06 05:21:43.720,2014,9,6
394.90076,42.138298,116.1063,0,2014-09-06 05:21:43.730,2014,9,6
394.116,42.13464,116.11941,0,2014-09-06 05:21:43.740,2014,9,6
393.92307,42.127167,116.14528,0,2014-09-06 05:21:43.760,2014,9,6
395.43027,42.165306,116.07326,0,2014-09-06 05:21:44.010,2014,9,6
395.076,42.158234,116.09953,0,2014-09-06 05:21:44.030,2014,9,6
395.70276,42.15458,116.11265,0,2014-09-06 05:21:44.040,2014,9,6
394.57645,42.150894,116.1256,0,2014-09-06 05:21:44.050,2014,9,6
394.86496,42.14712,116.138535,0,2014-09-06 05:21:44.060,2014,9,6
394.00046,42.18525,116.06648,0,2014-09-06 05:21:44.310,2014,9,6
393.7725,42.181763,116.07962,0,2014-09-06 05:21:44.320,2014,9,6
394.3058,42.170853,116.11885,0,2014-09-06 05:21:44.350,2014,9,6
394.61957,42.167084,116.13179,0,2014-09-06 05:21:44.360,2014,9,6
393.93533,42.159294,116.15747,0,2014-09-06 05:21:44.380,2014,9,6
393.42148,42.205196,116.05971,0,2014-09-06 05:21:44.710,2014,9,6
394.00507,42.194492,116.09914,0,2014-09-06 05:21:44.740,2014,9,6
393.87204,42.19081,116.11211,0,2014-09-06 05:21:44.750,2014,9,6
393.01428,42.187046,116.125046,0,2014-09-06 05:21:44.760,2014,9,6
393.95224,42.183197,116.137924,0,2014-09-06 05:21:44.770,2014,9,6
394.0381,42.218098,116.07927,0,2014-09-06 05:21:45.030,2014,9,6
396.18066,42.245113,116.04623,0,2014-09-06 05:21:45.310,2014,9,6
393.65646,42.234432,116.08572,0,2014-09-06 05:21:45.340,2014,9,6
393.18298,42.230762,116.098694,0,2014-09-06 05:21:45.350,2014,9,6
394.15338,42.223164,116.12456,0,2014-09-06 05:21:45.370,2014,9,6
394.5082,42.21924,116.13739,0,2014-09-06 05:21:45.380,2014,9,6
398.2128,42.26508,116.03951,0,2014-09-06 05:21:45.710,2014,9,6
393.9948,42.24315,116.117874,0,2014-09-06 05:21:45.770,2014,9,6
394.98706,42.28502,116.032814,0,2014-09-06 05:21:46.010,2014,9,6
397.25482,42.28154,116.046,0,2014-09-06 05:21:46.020,2014,9,6
393.7099,42.274338,116.07236,0,2014-09-06 05:21:46.040,2014,9,6
393.02002,42.270668,116.085365,0,2014-09-06 05:21:46.050,2014,9,6
393.02216,42.263065,116.11127,0,2014-09-06 05:21:46.070,2014,9,6
393.9179,42.25914,116.12412,0,2014-09-06 05:21:46.080,2014,9,6
394.57645,42.304893,116.026184,0,2014-09-06 05:21:46.310,2014,9,6
396.0552,42.30142,116.03937,0,2014-09-06 05:21:46.320,2014,9,6
396.89545,42.297855,116.052574,0,2014-09-06 05:21:46.330,2014,9,6
395.27896,42.29422,116.06575,0,2014-09-06 05:21:46.340,2014,9,6
393.8694,42.290554,116.07876,0,2014-09-06 05:21:46.350,2014,9,6
394.19324,42.279037,116.11754,0,2014-09-06 05:21:46.380,2014,9,6
396.19034,42.317738,116.04595,0,2014-09-06 05:21:46.730,2014,9,6
395.58624,42.314106,116.059135,0,2014-09-06 05:21:46.740,2014,9,6
394.37936,42.31044,116.07215,0,2014-09-06 05:21:46.750,2014,9,6
393.93405,42.30669,116.08515,0,2014-09-06 05:21:46.760,2014,9,6
393.4519,42.302853,116.098076,0,2014-09-06 05:21:46.770,2014,9,6
395.7048,42.33401,116.052505,0,2014-09-06 05:21:47.040,2014,9,6
394.74716,42.36457,116.00624,0,2014-09-06 05:21:47.310,2014,9,6
395.5511,42.357563,116.03266,0,2014-09-06 05:21:47.330,2014,9,6
394.92322,42.35029,116.05888,0,2014-09-06 05:21:47.350,2014,9,6
